ndoctors,nclinic_doctors,n_cdh_doctors,region,year,category
"0,5","0,25",0,Чернігівська,2009,в т.ч. лікарі-імунологи дитячі
"18,25","18,25",0,м.Київ,2009,в т.ч. лікарі-імунологи дитячі
2,2,0,м.Севастополь,2009,в т.ч. лікарі-імунологи дитячі
"111,25","46,75","19,5",Автономна pеспубліка Крим,2009,ультразвукової діагностики
"69,25",32,"28,75",Вінницька,2009,ультразвукової діагностики
"61,75","32,75",22,Волинська,2009,ультразвукової діагностики
"181,5","68,5","23,75",Дніпропетровська,2009,ультразвукової діагностики
"238,75",160,"16,75",Донецька,2009,ультразвукової діагностики
"89,5",66,"29,5",Житомирська,2009,ультразвукової діагностики
"60,5","30,25","11,5",Закарпатська,2009,ультразвукової діагностики
93,42,14,Запорізька,2009,ультразвукової діагностики
"120,75",52,37,Івано-Франківська,2009,ультразвукової діагностики
112,"62,5","45,75",Київська,2009,ультразвукової діагностики
55,"29,25","19,25",Кіровоградська,2009,ультразвукової діагностики
95,54,"10,25",Луганська,2009,ультразвукової діагностики
151,"87,25","33,25",Львівська,2009,ультразвукової діагностики
"60,75","25,5","14,75",Миколаївська,2009,ультразвукової діагностики
"161,5","93,25","20,75",Одеська,2009,ультразвукової діагностики
"84,75","29,25","25,5",Полтавська,2009,ультразвукової діагностики
"86,25","48,75","23,25",Рівненська,2009,ультразвукової діагностики
"62,25","36,25","26,75",Сумська,2009,ультразвукової діагностики
"61,5",37,"23,5",Тернопільська,2009,ультразвукової діагностики
"161,5",66,27,Харківська,2009,ультразвукової діагностики
"65,75","43,5","16,25",Херсонська,2009,ультразвукової діагностики
73,"39,25","32,75",Хмельницька,2009,ультразвукової діагностики
"70,25","29,5",26,Черкаська,2009,ультразвукової діагностики
62,"32,5","14,25",Чернівецька,2009,ультразвукової діагностики
"60,75",28,"16,75",Чернігівська,2009,ультразвукової діагностики
"284,25","179,5",0,м.Київ,2009,ультразвукової діагностики
"37,75","8,75",0,м.Севастополь,2009,ультразвукової діагностики
"198,75",50,34,Автономна pеспубліка Крим,2009,рентгенологи
144,"30,5","56,75",Вінницька,2009,рентгенологи
71,"22,5",26,Волинська,2009,рентгенологи
"344,25",55,44,Дніпропетровська,2009,рентгенологи
"464,5","168,5","45,5",Донецька,2009,рентгенологи
96,"41,25","29,75",Житомирська,2009,рентгенологи
"116,75","43,75","22,5",Закарпатська,2009,рентгенологи
213,"53,5","38,75",Запорізька,2009,рентгенологи
"119,75","41,75","37,75",Івано-Франківська,2009,рентгенологи
"151,25","52,25","68,25",Київська,2009,рентгенологи
101,"44,25",35,Кіровоградська,2009,рентгенологи
257,"112,25","34,75",Луганська,2009,рентгенологи
238,"123,5","51,75",Львівська,2009,рентгенологи
"87,5",27,"24,75",Миколаївська,2009,рентгенологи
"221,5",105,"58,25",Одеська,2009,рентгенологи
"130,25","47,5","40,25",Полтавська,2009,рентгенологи
88,"29,5","25,75",Рівненська,2009,рентгенологи
"89,25","38,5","44,25",Сумська,2009,рентгенологи
"83,75",32,"33,5",Тернопільська,2009,рентгенологи
"297,75",109,"55,5",Харківська,2009,рентгенологи
"86,75","36,25",31,Херсонська,2009,рентгенологи
"112,25","41,75","46,25",Хмельницька,2009,рентгенологи
"107,5","29,25","43,75",Черкаська,2009,рентгенологи
80,"33,75","25,75",Чернівецька,2009,рентгенологи
92,"21,5","33,75",Чернігівська,2009,рентгенологи
"370,25",179,0,м.Київ,2009,рентгенологи
56,3,0,м.Севастополь,2009,рентгенологи
"91,5",0,"25,25",Автономна pеспубліка Крим,2009,лікарі приймального відділення
"77,75",0,"37,75",Вінницька,2009,лікарі приймального відділення
"38,75",0,"16,25",Волинська,2009,лікарі приймального відділення
"206,5",0,34,Дніпропетровська,2009,лікарі приймального відділення
"105,75",0,"11,5",Донецька,2009,лікарі приймального відділення
43,0,"21,5",Житомирська,2009,лікарі приймального відділення
"51,5",0,"14,25",Закарпатська,2009,лікарі приймального відділення
93,0,"17,5",Запорізька,2009,лікарі приймального відділення
"79,25",0,"31,75",Івано-Франківська,2009,лікарі приймального відділення
"91,5",0,49,Київська,2009,лікарі приймального відділення
37,0,"16,75",Кіровоградська,2009,лікарі приймального відділення
156,0,"20,5",Луганська,2009,лікарі приймального відділення
"91,25",0,"31,75",Львівська,2009,лікарі приймального відділення
"65,5",0,17,Миколаївська,2009,лікарі приймального відділення
95,0,13,Одеська,2009,лікарі приймального відділення
"52,25",0,"16,75",Полтавська,2009,лікарі приймального відділення
"60,25",0,"28,25",Рівненська,2009,лікарі приймального відділення
"37,25",0,"14,5",Сумська,2009,лікарі приймального відділення
"45,5",0,"14,5",Тернопільська,2009,лікарі приймального відділення
"118,5",0,"22,25",Харківська,2009,лікарі приймального відділення
"65,75",0,"21,5",Херсонська,2009,лікарі приймального відділення
"59,75",0,"31,75",Хмельницька,2009,лікарі приймального відділення
"36,75",0,"25,25",Черкаська,2009,лікарі приймального відділення
"30,25",0,"4,75",Чернівецька,2009,лікарі приймального відділення
"32,75",0,"4,25",Чернігівська,2009,лікарі приймального відділення
"121,75",0,0,м.Київ,2009,лікарі приймального відділення
0,0,0,м.Севастополь,2009,лікарі приймального відділення
0,0,0,Автономна pеспубліка Крим,2009,загальні
0,0,0,Вінницька,2009,загальні
0,0,0,Волинська,2009,загальні
"25,5","24,5",0,Дніпропетровська,2009,загальні
0,0,0,Донецька,2009,загальні
20,20,0,Житомирська,2009,загальні
0,0,0,Закарпатська,2009,загальні
0,0,0,Запорізька,2009,загальні
0,0,0,Івано-Франківська,2009,загальні
1,1,0,Київська,2009,загальні
"2,75","2,75",0,Кіровоградська,2009,загальні
"8,25","8,25",0,Луганська,2009,загальні
4,3,0,Львівська,2009,загальні
"12,5","12,5",0,Миколаївська,2009,загальні
1,1,0,Одеська,2009,загальні
0,0,0,Полтавська,2009,загальні
"8,5",7,0,Рівненська,2009,загальні
3,3,0,Сумська,2009,загальні
0,0,0,Тернопільська,2009,загальні
0,0,0,Харківська,2009,загальні
"1,5","1,5",0,Херсонська,2009,загальні
"5,75","4,75",0,Хмельницька,2009,загальні
0,0,0,Черкаська,2009,загальні
1,1,0,Чернівецька,2009,загальні
"1,75","1,75",0,Чернігівська,2009,загальні
0,0,0,м.Київ,2009,загальні
0,0,0,м.Севастополь,2009,загальні
4,1,"3,5",Автономна pеспубліка Крим,2009,санологи
0,0,0,Вінницька,2009,санологи
1,0,"0,75",Волинська,2009,санологи
"1,5","0,75",0,Дніпропетровська,2009,санологи
"3,5",1,"0,5",Донецька,2009,санологи
1,1,1,Житомирська,2009,санологи
1,0,1,Закарпатська,2009,санологи
0,0,0,Запорізька,2009,санологи
