nregion_hospital,nrural,ndoctors,region,year,category
100,90,912.75,Закарпатська,2014,Самостійні амбулаторії та поліклін.
22,1,506.25,Запорізька,2014,Самостійні амбулаторії та поліклін.
108,101,638.25,Івано-Франківська,2014,Самостійні амбулаторії та поліклін.
24,0,1019.25,Київська,2014,Самостійні амбулаторії та поліклін.
24,3,384,Кіровоградська,2014,Самостійні амбулаторії та поліклін.
14,4,289.5,Луганська,2014,Самостійні амбулаторії та поліклін.
205,193,563.5,Львівська,2014,Самостійні амбулаторії та поліклін.
19,0,356,Миколаївська,2014,Самостійні амбулаторії та поліклін.
36,12,746.75,Одеська,2014,Самостійні амбулаторії та поліклін.
26,0,693.25,Полтавська,2014,Самостійні амбулаторії та поліклін.
16,0,602.5,Рівненська,2014,Самостійні амбулаторії та поліклін.
23,22,196.5,Сумська,2014,Самостійні амбулаторії та поліклін.
42,26,614.5,Тернопільська,2014,Самостійні амбулаторії та поліклін.
32,30,925.25,Харківська,2014,Самостійні амбулаторії та поліклін.
17,0,418,Херсонська,2014,Самостійні амбулаторії та поліклін.
20,1,732.25,Хмельницька,2014,Самостійні амбулаторії та поліклін.
58,46,484.25,Черкаська,2014,Самостійні амбулаторії та поліклін.
12,0,491.75,Чернівецька,2014,Самостійні амбулаторії та поліклін.
16,0,328.75,Чернігівська,2014,Самостійні амбулаторії та поліклін.
0,0,0,м.Київ,2014,Самостійні амбулаторії та поліклін.
0,0,0,м.Севастополь,2014,Самостійні амбулаторії та поліклін.
0,0,0,Автономна pеспубліка Крим,2014,Диспансери
0,0,0,Вінницька,2014,Диспансери
0,0,0,Волинська,2014,Диспансери
0,0,0,Дніпропетровська,2014,Диспансери
6,0,39.5,Донецька,2014,Диспансери
0,0,0,Житомирська,2014,Диспансери
0,0,0,Закарпатська,2014,Диспансери
0,0,0,Запорізька,2014,Диспансери
0,0,0,Івано-Франківська,2014,Диспансери
0,0,0,Київська,2014,Диспансери
1,0,2.25,Кіровоградська,2014,Диспансери
1,0,1.75,Луганська,2014,Диспансери
0,0,0,Львівська,2014,Диспансери
0,0,0,Миколаївська,2014,Диспансери
0,0,0,Одеська,2014,Диспансери
0,0,0,Полтавська,2014,Диспансери
0,0,0,Рівненська,2014,Диспансери
0,0,0,Сумська,2014,Диспансери
0,0,0,Тернопільська,2014,Диспансери
2,0,17.25,Харківська,2014,Диспансери
0,0,0,Херсонська,2014,Диспансери
0,0,0,Хмельницька,2014,Диспансери
0,0,0,Черкаська,2014,Диспансери
0,0,0,Чернівецька,2014,Диспансери
0,0,0,Чернігівська,2014,Диспансери
0,0,0,м.Київ,2014,Диспансери
0,0,0,м.Севастополь,2014,Диспансери
0,0,0,Автономна pеспубліка Крим,2014,Самостійні стоматологічні полікл.
6,0,91.5,Вінницька,2014,Самостійні стоматологічні полікл.
3,0,41.5,Волинська,2014,Самостійні стоматологічні полікл.
1,0,14,Дніпропетровська,2014,Самостійні стоматологічні полікл.
4,0,115,Донецька,2014,Самостійні стоматологічні полікл.
8,1,67.25,Житомирська,2014,Самостійні стоматологічні полікл.
2,0,69.25,Закарпатська,2014,Самостійні стоматологічні полікл.
2,0,19.75,Запорізька,2014,Самостійні стоматологічні полікл.
3,0,108,Івано-Франківська,2014,Самостійні стоматологічні полікл.
2,0,43.75,Київська,2014,Самостійні стоматологічні полікл.
1,0,11.5,Кіровоградська,2014,Самостійні стоматологічні полікл.
1,0,8,Луганська,2014,Самостійні стоматологічні полікл.
5,0,71.5,Львівська,2014,Самостійні стоматологічні полікл.
0,0,0,Миколаївська,2014,Самостійні стоматологічні полікл.
1,0,15.75,Одеська,2014,Самостійні стоматологічні полікл.
1,0,35,Полтавська,2014,Самостійні стоматологічні полікл.
4,0,44.25,Рівненська,2014,Самостійні стоматологічні полікл.
3,0,74.25,Сумська,2014,Самостійні стоматологічні полікл.
3,0,43.25,Тернопільська,2014,Самостійні стоматологічні полікл.
0,0,0,Харківська,2014,Самостійні стоматологічні полікл.
1,0,12.5,Херсонська,2014,Самостійні стоматологічні полікл.
0,0,0,Хмельницька,2014,Самостійні стоматологічні полікл.
0,0,0,Черкаська,2014,Самостійні стоматологічні полікл.
0,0,0,Чернівецька,2014,Самостійні стоматологічні полікл.
0,0,0,Чернігівська,2014,Самостійні стоматологічні полікл.
0,0,0,м.Київ,2014,Самостійні стоматологічні полікл.
0,0,0,м.Севастополь,2014,Самостійні стоматологічні полікл.
0,0,0,Автономна pеспубліка Крим,2014,Станції та від.швид.медич.допомоги
