total,hospitals,chospitals,maternity_hospitals,clinic,onc_clinic,other,region,year,category
1,1,0,0,0,0,0,Полтавська,2015,біохімічні лабораторії
0,0,0,0,0,0,0,Рівненська,2015,біохімічні лабораторії
0,0,0,0,0,0,0,Сумська,2015,біохімічні лабораторії
0,0,0,0,0,0,0,Тернопільська,2015,біохімічні лабораторії
2,1,0,0,1,0,0,Харківська,2015,біохімічні лабораторії
0,0,0,0,0,0,0,Херсонська,2015,біохімічні лабораторії
0,0,0,0,0,0,0,Хмельницька,2015,біохімічні лабораторії
0,0,0,0,0,0,0,Черкаська,2015,біохімічні лабораторії
0,0,0,0,0,0,0,Чернівецька,2015,біохімічні лабораторії
1,1,0,0,0,0,0,Чернігівська,2015,біохімічні лабораторії
2,2,0,0,0,0,0,м.Київ,2015,біохімічні лабораторії
0,0,0,0,0,0,0,м.Севастополь,2015,біохімічні лабораторії
0,0,0,0,0,0,0,Автономна pеспубліка Крим,2015,цитологічні лабораторії
1,0,0,0,0,1,0,Вінницька,2015,цитологічні лабораторії
3,1,0,0,1,1,0,Волинська,2015,цитологічні лабораторії
2,0,0,0,0,1,0,Дніпропетровська,2015,цитологічні лабораторії
0,0,0,0,0,0,0,Донецька,2015,цитологічні лабораторії
0,0,0,0,0,0,0,Житомирська,2015,цитологічні лабораторії
1,0,0,0,0,1,0,Закарпатська,2015,цитологічні лабораторії
3,2,0,0,0,1,0,Запорізька,2015,цитологічні лабораторії
1,0,0,0,0,1,0,Івано-Франківська,2015,цитологічні лабораторії
1,0,0,0,0,1,0,Київська,2015,цитологічні лабораторії
2,0,0,0,0,2,0,Кіровоградська,2015,цитологічні лабораторії
2,1,0,0,0,1,0,Луганська,2015,цитологічні лабораторії
2,1,0,0,0,1,0,Львівська,2015,цитологічні лабораторії
2,1,0,0,0,1,0,Миколаївська,2015,цитологічні лабораторії
2,0,0,0,1,1,0,Одеська,2015,цитологічні лабораторії
2,0,0,0,0,2,0,Полтавська,2015,цитологічні лабораторії
3,2,0,0,0,1,0,Рівненська,2015,цитологічні лабораторії
0,0,0,0,0,0,0,Сумська,2015,цитологічні лабораторії
1,0,0,0,0,1,0,Тернопільська,2015,цитологічні лабораторії
0,0,0,0,0,0,0,Харківська,2015,цитологічні лабораторії
1,0,0,0,0,1,0,Херсонська,2015,цитологічні лабораторії
1,0,0,0,0,1,0,Хмельницька,2015,цитологічні лабораторії
2,1,0,0,0,1,0,Черкаська,2015,цитологічні лабораторії
0,0,0,0,0,0,0,Чернівецька,2015,цитологічні лабораторії
0,0,0,0,0,0,0,Чернігівська,2015,цитологічні лабораторії
5,4,0,0,1,0,0,м.Київ,2015,цитологічні лабораторії
0,0,0,0,0,0,0,м.Севастополь,2015,цитологічні лабораторії
0,0,0,0,0,0,0,Автономна pеспубліка Крим,2015,імунологічні лабораторії
0,0,0,0,0,0,0,Вінницька,2015,імунологічні лабораторії
0,0,0,0,0,0,0,Волинська,2015,імунологічні лабораторії
3,3,0,0,0,0,0,Дніпропетровська,2015,імунологічні лабораторії
1,1,0,0,0,0,0,Донецька,2015,імунологічні лабораторії
1,1,0,0,0,0,0,Житомирська,2015,імунологічні лабораторії
1,0,0,0,1,0,0,Закарпатська,2015,імунологічні лабораторії
3,2,0,1,0,0,0,Запорізька,2015,імунологічні лабораторії
1,1,0,0,0,0,0,Івано-Франківська,2015,імунологічні лабораторії
0,0,0,0,0,0,0,Київська,2015,імунологічні лабораторії
2,1,0,0,1,0,0,Кіровоградська,2015,імунологічні лабораторії
1,1,0,0,0,0,0,Луганська,2015,імунологічні лабораторії
0,0,0,0,0,0,0,Львівська,2015,імунологічні лабораторії
3,2,1,0,0,0,0,Миколаївська,2015,імунологічні лабораторії
5,3,1,0,0,0,0,Одеська,2015,імунологічні лабораторії
3,2,0,0,0,0,0,Полтавська,2015,імунологічні лабораторії
1,1,0,0,0,0,0,Рівненська,2015,імунологічні лабораторії
0,0,0,0,0,0,0,Сумська,2015,імунологічні лабораторії
1,0,1,0,0,0,0,Тернопільська,2015,імунологічні лабораторії
2,1,1,0,0,0,0,Харківська,2015,імунологічні лабораторії
1,0,0,0,1,0,0,Херсонська,2015,імунологічні лабораторії
0,0,0,0,0,0,0,Хмельницька,2015,імунологічні лабораторії
2,1,0,0,1,0,0,Черкаська,2015,імунологічні лабораторії
2,0,1,0,1,0,0,Чернівецька,2015,імунологічні лабораторії
1,0,0,0,1,0,0,Чернігівська,2015,імунологічні лабораторії
4,4,0,0,0,0,0,м.Київ,2015,імунологічні лабораторії
0,0,0,0,0,0,0,м.Севастополь,2015,імунологічні лабораторії
0,0,0,0,0,0,0,Автономна pеспубліка Крим,2015,генетичні лабораторії
1,1,0,0,0,0,0,Вінницька,2015,генетичні лабораторії
1,0,1,0,0,0,0,Волинська,2015,генетичні лабораторії
1,1,0,0,0,0,0,Дніпропетровська,2015,генетичні лабораторії
1,0,0,0,1,0,0,Донецька,2015,генетичні лабораторії
1,0,0,0,0,0,0,Житомирська,2015,генетичні лабораторії
0,0,0,0,0,0,0,Закарпатська,2015,генетичні лабораторії
0,0,0,0,0,0,0,Запорізька,2015,генетичні лабораторії
0,0,0,0,0,0,0,Івано-Франківська,2015,генетичні лабораторії
1,0,0,0,0,0,0,Київська,2015,генетичні лабораторії
0,0,0,0,0,0,0,Кіровоградська,2015,генетичні лабораторії
0,0,0,0,0,0,0,Луганська,2015,генетичні лабораторії
0,0,0,0,0,0,0,Львівська,2015,генетичні лабораторії
0,0,0,0,0,0,0,Миколаївська,2015,генетичні лабораторії
2,0,1,1,0,0,0,Одеська,2015,генетичні лабораторії
1,1,0,0,0,0,0,Полтавська,2015,генетичні лабораторії
1,1,0,0,0,0,0,Рівненська,2015,генетичні лабораторії
0,0,0,0,0,0,0,Сумська,2015,генетичні лабораторії
1,0,1,0,0,0,0,Тернопільська,2015,генетичні лабораторії
1,0,0,0,1,0,0,Харківська,2015,генетичні лабораторії
0,0,0,0,0,0,0,Херсонська,2015,генетичні лабораторії
1,0,0,0,0,0,0,Хмельницька,2015,генетичні лабораторії
2,0,0,0,1,0,0,Черкаська,2015,генетичні лабораторії
0,0,0,0,0,0,0,Чернівецька,2015,генетичні лабораторії
1,0,0,0,0,0,1,Чернігівська,2015,генетичні лабораторії
1,0,1,0,0,0,0,м.Київ,2015,генетичні лабораторії
0,0,0,0,0,0,0,м.Севастополь,2015,генетичні лабораторії
0,0,0,0,0,0,0,Автономна pеспубліка Крим,2015,патологоанатомічні відділення
13,13,0,0,0,0,0,Вінницька,2015,патологоанатомічні відділення
4,3,0,0,0,1,0,Волинська,2015,патологоанатомічні відділення
55,49,1,0,0,1,0,Дніпропетровська,2015,патологоанатомічні відділення
25,25,0,0,0,0,0,Донецька,2015,патологоанатомічні відділення
5,5,0,0,0,0,0,Житомирська,2015,патологоанатомічні відділення
14,12,1,0,0,1,0,Закарпатська,2015,патологоанатомічні відділення
6,6,0,0,0,0,0,Запорізька,2015,патологоанатомічні відділення
17,15,0,0,0,1,0,Івано-Франківська,2015,патологоанатомічні відділення
11,10,0,0,0,1,0,Київська,2015,патологоанатомічні відділення
